"IoTNumb3rs Datenerfassung",,,,,,,,,,
,,,,,,,,,,
URL,home_url,filename,device_class,device_count,market_class,market_volume,prognosis_year,publication_year,authorship_class,"Dropbox folder"
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Logistics,1400000000,2021,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Logistics,2000000000,2022,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Environment,450000000,2018,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Environment,800000000,2019,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Environment,1200000000,2020,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Environment,1900000000,2021,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Environment,2700000000,2022,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Utilities,800000000,2018,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Utilities,1200000000,2019,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Utilities,1500000000,2020,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Utilities,2350000000,2021,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Utilities,3200000000,2022,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Consumer,100000000,2018,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Consumer,400000000,2019,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Consumer,800000000,2020,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Consumer,1800000000,2021,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Consumer,3250000000,2022,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Agriculture,1400000000,2018,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Agriculture,1750000000,2019,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Agriculture,2200000000,2020,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Agriculture,3000000000,2021,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,Agriculture,4000000000,2022,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,"Smart Building",2150000000,2018,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,"Smart Building",2500000000,2019,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,"Smart Building",3100000000,2020,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,"Smart Building",4000000000,2021,,,Pattoho/20181122-1800
https://nimbelink.com/wp-content/uploads/old-blog-images/gfx-cellular-iot.jpg,https://nimbelink.com/blog/cellular-iot-raises-hopes-concerns/,file10_gfx-cellular-iot.jpg,,,"Smart Building",5400000000,2022,,,Pattoho/20181122-1800
